URL,CCPA,gpc_json,usp_string_off,usp_off_version,usp_string_on,usp_on_version,Optanon_w/GPC=off,Optanon_w/GPC=on,packet_gpc_off,packets_gpc_on,percentage_change
docplayer.net,TRUE,NOT_FOUND,0,0,0,0,,,,,
wane.com,TRUE,NOT_FOUND,1YNN,1,4,4,,,,,
pdfescape.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
opower.com,TRUE,json_err,0,0,0,0,,,,,
fox40.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,0,1,936,830,-11.32478632
nakedcapitalism.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
fast-growing-trees.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
pgatoursuperstore.com,TRUE,json_err,0,0,0,0,0,1,956,938,-1.882845188
jared.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
papamurphys.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
local12.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
bismarcktribune.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,938,754,-19.61620469
safeco.com,TRUE,TRUE,0,0,0,0,,,1000,708,-29.2
utilitydive.com,TRUE,NOT_FOUND,1NNN,1,1NNN,1,,,,,
ab-inbev.com,TRUE,json_err,0,0,0,0,0,1,673,668,-0.742942051
shonenjump.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
lacrossetribune.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,958,927,-3.235908142
todayshomeowner.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
worldsurfleague.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
hdsupplysolutions.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
modcloth.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
seaworldparks.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
coloradoan.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
readingeagle.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
spanx.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
longhornsteakhouse.com,TRUE,json_err,0,0,0,0,0,1,701,640,-8.701854494
ohio.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
coldwatercreek.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
bitrixsoft.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
whats-vpn.com,TRUE,json_err,0,0,0,0,,,,,
ip2location.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
rockymountainatvmc.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wlky.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
vcstar.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
ahs.com,TRUE,json_err,0,0,0,0,,,,,
vshred.com,TRUE,json_err,0,0,0,0,,,,,
katv.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
hasbropulse.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
presstelegram.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
mymove.com,TRUE,NOT_FOUND,1YYY,1,1YYY,1,0,1,832,725,-12.86057692
goerie.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
swimswam.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
viacom.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,813,320,-60.6396064
creditdonkey.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
llflooring.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
ereplacementparts.com,TRUE,NOT_FOUND,0,0,0,0,0,1,1138,976,-14.23550088
napavalleyregister.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,741,865,16.73414305
southwestwifi.com,TRUE,json_err,0,0,0,0,,,,,
kearney.com,TRUE,NOT_FOUND,1-N-,1,1-Y-,1,,,793,684,-13.74527112
elite-brides.com,TRUE,json_err,0,0,0,0,,,,,
greenbaypressgazette.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
peoplefinders.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
gqindia.com,TRUE,json_err,0,0,0,0,0,groups,,,
transamerica.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
animaker.com,TRUE,json_err,0,0,0,0,,,,,
handy.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
gillette.com,TRUE,NOT_FOUND,0,0,0,0,0,1,802,538,-32.91770574
sunrun.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
hilti.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
dailyprogress.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,841,847,0.713436385
dewalt.com,TRUE,json_err,0,0,0,0,0,1,731,335,-54.17236662
babypips.com,TRUE,json_err,0,0,0,0,,,,,
weather-doc.com,TRUE,json_err,0,0,0,0,,,,,
newscentermaine.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
edarabia.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
capecodtimes.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
alchetron.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
swaven.com,TRUE,json_err,0,0,0,0,,,,,
harrys.com,TRUE,TRUE,0,0,0,0,,,657,664,1.065449011
abt.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wvmetronews.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
broadridge.com,TRUE,NOT_FOUND,0,0,0,0,0,1,500,110,-78
jpcycles.com,TRUE,NOT_FOUND,0,0,0,0,0,1,966,891,-7.763975155
totaldefense.com,TRUE,json_err,0,0,0,0,0,1,258,248,-3.875968992
izotope.com,TRUE,NOT_FOUND,0,0,0,0,0,1,380,89,-76.57894737
fingerhut.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
outsports.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
wsls.com,TRUE,NOT_FOUND,1YNY,1,1YYY,1,,,742,345,-53.50404313
helenair.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,1062,166,-84.36911488
whas11.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,0,0,,,
news3lv.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
u2.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
trinet.com,TRUE,NOT_FOUND,0,0,0,0,0,1,1035,745,-28.01932367
athleta.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
gloria-brides.com,TRUE,json_err,0,0,0,0,,,,,
carsdirect.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
intheknow.com,TRUE,json_err,1YNN,1,1YNN,1,,,,,
rentals.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
brakeforit.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
starnewsonline.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
truereligion.com,TRUE,json_err,0,0,0,0,0,1,817,484,-40.75887393
traeger.com,TRUE,NOT_FOUND,1-N-,1,1-Y-,1,,,1012,867,-14.32806324
zenclerk.com,TRUE,json_err,0,0,0,0,,,,,
infinario.com,TRUE,json_err,0,0,0,0,,,,,
kingarthurflour.com,TRUE,NOT_FOUND,1-N-,1,1-Y-,1,,,604,930,53.97350993
internetbrands.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
mybeautifulbride.net,TRUE,json_err,0,0,0,0,,,,,
qg.com,TRUE,json_err,0,0,0,0,,,,,
paramountnetwork.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,0,1,802,770,-3.990024938
basecamphq.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
theoaklandpress.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
wkrg.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,774,563,-27.26098191
cbs17.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,869,800,-7.940161105
cbs12.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
godtube.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
mailpoet.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
zoetispetcare.com,TRUE,json_err,1YYN,1,1YYN,1,0,1,929,652,-29.81700753
searspartsdirect.com,TRUE,json_err,0,0,0,0,,,,,
article.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
insteon.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
euromsg.net,TRUE,NOT_FOUND,0,0,0,0,,,,,
ford-trucks.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
sbsun.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
thevintagenews.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
24hourfitness.com,TRUE,json_err,0,0,0,0,0,0,,,
taxact.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
pokemonmasters-game.com,TRUE,json_err,0,0,0,0,,,,,
quizzclub.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
orangetheory.com,TRUE,json_err,0,0,0,0,,,,,
journaltimes.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,963,732,-23.98753894
eventhubs.com,TRUE,json_err,0,0,0,0,,,,,
shoppremiumoutlets.com,TRUE,NOT_FOUND,0,0,0,0,0,1,1100,639,-41.90909091
numberfire.com,TRUE,json_err,0,0,0,0,,,,,
loewshotels.com,TRUE,NOT_FOUND,0,0,0,0,0,1,833,781,-6.242496999
southbendtribune.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
aconex.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
onlineathens.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
uniformadvantage.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
tuscaloosanews.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
proseries.com,TRUE,json_err,0,0,0,0,,,,,
siouxcityjournal.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,1077,932,-13.46332405
nttdataservices.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
pennymac.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
ameritas.com,TRUE,json_err,0,0,0,0,0,1,469,368,-21.53518124
deltek.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
arrisi.com,TRUE,json_err,0,0,0,0,,,,,
huggies.com,TRUE,NOT_FOUND,0,0,0,0,0,1,878,772,-12.07289294
hme.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
rydercup.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wacotrib.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,783,879,12.2605364
kvia.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
tyson.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
bendbulletin.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
reviewed.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
synerise.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ipswitch.com,TRUE,NOT_FOUND,0,0,0,0,0,1,811,771,-4.932182491
richemont.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
koat.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
mycentraljersey.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
fullscript.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
arhaus.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
bumper.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
frontgatetickets.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
lcsun-news.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
searchmetrics.com,TRUE,json_err,0,0,0,0,,,,,
cfo.com,TRUE,NOT_FOUND,1NNN,1,1NNN,1,,,,,
d23.com,TRUE,NOT_FOUND,0,0,0,0,0,1,768,841,9.505208333
jigidi.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
crowdtwist.com,TRUE,json_err,0,0,0,0,,,,,
mitsubishicars.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ontvtonight.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
krdo.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
azstarnet.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,1256,707,-43.71019108
commercialobserver.com,TRUE,json_err,1---,1,1---,1,,,,,
quiksilver.com,TRUE,json_err,0,0,0,0,,,,,
hubinternational.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
sportsbrief.com,TRUE,json_err,1NNN,1,1NNN,1,,,,,
wxii12.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
krem.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,0,0,,,
bbcamerica.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
bankinfosecurity.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
uprinting.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
greatcall.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
dwr.com,TRUE,json_err,0,0,0,0,0,1,706,748,5.949008499
thisisinsider.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,815,598,-26.62576687
selectminds.com,TRUE,json_err,0,0,0,0,,,,,
dealerrater.com,TRUE,json_err,0,0,0,0,,,,,
demandforce.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,0,0,,,
ingramcontent.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
culturess.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
courierpostonline.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
causes.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
sphero.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
boxingscene.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,0,1,564,544,-3.546099291
jrcigars.com,TRUE,NOT_FOUND,0,0,0,0,0,1,821,803,-2.192448234
topultragame.com,TRUE,json_err,0,0,0,0,,,,,
13wmaz.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
assurancewireless.com,TRUE,NOT_FOUND,0,0,0,0,0,1,603,223,-63.01824212
fayobserver.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
equinox.com,TRUE,NOT_FOUND,0,0,0,0,0,1,686,742,8.163265306
ondemandkorea.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
kenect.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
vons.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
delmarlearning.com,TRUE,json_err,0,0,0,0,,,,,
realgeeks.com,TRUE,NOT_FOUND,0,0,0,0,0,1,826,674,-18.40193705
13wham.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
masteryconnect.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
fun.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wlos.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
onekingslane.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
metalinjection.net,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
nbatopshot.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
heymarket.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
abc6onyourside.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
wset.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
clifbar.com,TRUE,NOT_FOUND,0,0,0,0,0,1,842,739,-12.2327791
racingjunk.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
quantum.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
waymo.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
myhomeapps.com,TRUE,json_err,0,0,0,0,,,,,
factinate.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
freshome.com,TRUE,json_err,1YYY,1,1YYY,1,,,397,1022,157.4307305
looperman.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
sweetgreen.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
gcn.com,TRUE,json_err,1---,1,1---,1,,,,,
supplychaindive.com,TRUE,NOT_FOUND,1NNN,1,1NNN,1,,,,,
ydr.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
oprahmag.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,808,755,-6.559405941
midomi.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
asbestos.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
surf-forecast.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
visioncritical.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
scotts.com,TRUE,json_err,0,0,0,0,,,,,
pressenterprise.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
snapdocs.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wfmynews2.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
ecovacs.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
avanade.com,TRUE,NOT_FOUND,0,0,0,0,0,1,291,357,22.68041237
sacurrent.com,TRUE,NOT_FOUND,1YNN,1,1YNN,1,,,,,
disneyadvertising.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
pac-12.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
recordonline.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
realtruck.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
invitedclubs.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
shiseido.com,TRUE,json_err,0,0,0,0,,,,,
fox11online.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
blackstone.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
localconditions.com,TRUE,json_err,0,0,0,0,,,,,
cbs58.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
openx.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
pricegrabber.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
getsentry.com,TRUE,json_err,0,0,0,0,,,,,
elementvape.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
frontofficesports.com,TRUE,json_err,0,0,0,0,,,,,
leatherman.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
playfirst.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
vuoriclothing.com,TRUE,NOT_FOUND,0,0,0,0,0,1,728,976,34.06593407
fox17.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
lubbockonline.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
hiexpress.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
salemwebnetwork.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
anheuser-busch.com,TRUE,json_err,0,0,0,0,0,1,697,831,19.22525108
poststar.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,871,748,-14.1216992
fooddive.com,TRUE,NOT_FOUND,1NNN,1,1NNN,1,,,,,
sapjam.com,TRUE,json_err,0,0,0,0,,,,,
rennlist.com,TRUE,NOT_FOUND,1---,1,1---,1,,0,,,
swoop.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wayofleaf.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
blackfriday.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
sayweee.com,TRUE,NOT_FOUND,0,0,0,0,,0,,,
wyndhamdestinations.com,TRUE,json_err,0,0,0,0,0,1,575,434,-24.52173913
premierinc.com,TRUE,json_err,0,0,0,0,0,1,789,804,1.901140684
onemedical.com,TRUE,TRUE,4,4,4,4,,,821,241,-70.6455542
motorpasion.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
jiffyshirts.com,TRUE,NOT_FOUND,1NN-,1,1NN-,1,,,,,
fox43.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,0,0,,,
healthsherpa.com,TRUE,NOT_FOUND,1-N-,1,1-Y-,1,,,1027,824,-19.76630964
healthygem.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
triviatoday.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
capitaliq.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ksn.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,728,749,2.884615385
poughkeepsiejournal.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
innerbody.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
westgateresorts.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
kenoshanews.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,792,709,-10.47979798
agingcare.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
tyla.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
nuts.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
constructiondive.com,TRUE,NOT_FOUND,1NNN,1,1NNN,1,,,,,
bmwblog.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
hybris.com,TRUE,json_err,0,0,0,0,,,,,
journera.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ladypopular.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
postie.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
southcoasttoday.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
wmtw.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
egym.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
relayhealth.com,TRUE,json_err,0,0,0,0,,,,,
wwmt.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
wspa.com,TRUE,NOT_FOUND,1YNN,1,4,4,,,,,
twdcns.net,TRUE,json_err,1YNY,1,1YYY,1,,,1049,708,-32.50714967
visible.com,TRUE,json_err,0,0,0,0,,,,,
localsyr.com,TRUE,json_err,1YNN,1,1YYN,1,,,842,798,-5.225653207
theadvertiser.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
eagletribune.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
nutrisystem.com,TRUE,json_err,0,0,0,0,,,,,
internetnews.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
universalmusic.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ecoatm.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
jbhunt.com,TRUE,NOT_FOUND,0,0,0,0,0,1,848,214,-74.76415094
ga.com,TRUE,json_err,0,0,undefined,undefined,,,,,
crowneplaza.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
sweepstakesalerts.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
cambiumlearning.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
newengland.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
teencounseling.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
techworld.com,TRUE,json_err,1---,1,1---,1,,,,,
stackpath.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
columbiatribune.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
dailybulletin.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
kensington.com,TRUE,NOT_FOUND,0,0,0,0,0,1,1034,899,-13.05609284
coldstonecreamery.com,TRUE,NOT_FOUND,1---,1,0,0,,,,,
billabong.com,TRUE,json_err,0,0,0,0,,,,,
sperry.com,TRUE,json_err,0,0,0,0,0,1,697,1025,47.05882353
healtheintent.com,TRUE,json_err,0,0,0,0,,,,,
caller.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
dontpayfull.com,TRUE,json_err,0,0,0,0,,,,,
rakutenadvertising.com,TRUE,json_err,0,0,0,0,,,,,
sheplers.com,TRUE,json_err,0,0,0,0,,,,,
qconline.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,813,941,15.74415744
wgnradio.com,TRUE,NOT_FOUND,1YNN,1,4,4,0,1,777,835,7.464607465
bleedinggreennation.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
neutrogena.com,TRUE,NOT_FOUND,0,0,0,0,0,1,973,897,-7.810894142
warhistoryonline.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
allsides.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
bananarepublicfactory.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
dentrixascend.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
cookingchanneltv.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
apkonline.net,TRUE,json_err,0,0,0,0,,,,,
gamedaynews.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
transactcampus.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
closerweekly.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
teletech.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
jamesavery.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
harryanddavid.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
hiddenremote.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
siliconvalley.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
nissannews.com,TRUE,json_err,0,0,0,0,,,,,
alida.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
trk-apeirian.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
segway.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
faithfulcounseling.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
olay.com,TRUE,NOT_FOUND,0,0,0,0,0,1,1000,536,-46.4
appoptics.com,TRUE,json_err,0,0,0,0,,,,,
themeateater.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
platts.com,TRUE,json_err,0,0,0,0,,,,,
snow-forecast.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
wisden.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
nation.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
arrowheadpride.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
fcw.com,TRUE,json_err,1YNY,1,1YNY,1,,,,,
truevalue.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
lowellsun.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
javaworld.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
prideofdetroit.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
avanquest.com,TRUE,json_err,0,0,0,0,0,1,358,476,32.96089385
kith.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
drugwatch.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
kxly.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
davidyurman.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
eventful.com,TRUE,json_err,0,0,0,0,,,,,
funker530.com,TRUE,json_err,0,0,0,0,,,,,
deledao.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
pngaming.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
courierpress.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
onechicagocenter.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
foodbusinessnews.net,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
marinsoftware.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
jackpotmasterslots.com,TRUE,json_err,0,0,0,0,,,,,
bloggingtheboys.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
vineyardvines.com,TRUE,json_err,0,0,0,0,,,,,
netscout.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
fox61.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,0,0,,,
havenlife.com,TRUE,json_err,0,0,0,0,,,,,
wgme.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
pennfoster.com,TRUE,json_err,0,0,0,0,,,,,
ookla.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
conocophillips.com,TRUE,NOT_FOUND,0,0,0,0,0,1,602,726,20.59800664
endicia.com,TRUE,json_err,0,0,0,0,,,,,
